ID	Sentence	Labels
779	Apprezzo le sedie , eccetto il parquet .	0
932	Amo i gatti , un tipo interessante di anatra .	0
1409	Amo i giochi da tavolo , un tipo interessante di thriller .	0
3162	Non amo i film , preferisco i giochi da tavolo .	1
5284	Amo le commedie , ma non i videogiochi .	1
1154	Apprezzo la carta da parati , un tipo interessante di sedia .	0
2691	Non amo i bassotti , preferisco i gatti .	1
2696	Non amo i criceti , preferisco i bassotti .	1
3861	Apprezzo il parquet più dei guardaroba .	1
1293	Apprezzo gli sport , eccetto il jazz .	0
2627	Ho incontrato gli astronomi , ed anche i camerieri .	1
1139	Uso il PVC , un tipo interessante di cotone .	0
3666	Amo le Kawasakis più delle biciclette .	1
3490	Adoro le ostriche , eccetto il pollo .	0
3625	Amo i maiali più dei passeri .	1
489	Si fida del tatto , e più specificamente dei notiziari .	0
1368	Adoro il vitello , un tipo interessante di granchi .	0
1938	Amo gli animali domestici , ed anche le gonne .	1
3627	Amo i cani più dei passeri .	1
1632	Posso capire la tristezza , un tipo interessante di calcolo .	0
2215	Amo il lardo , ed anche i broccoli .	1
2381	Amo i cani , ed anche le giraffe .	1
3722	Amo gli animali più delle querce .	1
1877	Amo le Suzuki , ed anche le biciclette .	1
1156	Apprezzo le sedie , un tipo interessante di parquet .	0
571	Amo i saggi , e più specificamente la musica .	0
1259	Apprezzo il cibo , un tipo interessante di jazz .	0
2090	Apprezzo il Merlot , ed anche la birra .	1
1973	Amo gli abeti , ed anche gli alberi .	0
1851	Amo i passeri , ed anche gli uccelli .	0
4202	Amo gli orecchini più delle scarpe .	1
4372	Posso capire la tristezza più della logica .	1
5346	Amo gli orsi , ma non i gatti .	1
4616	Amo la musica , eccetto i saggi .	0
4582	Posso capire l' amore , eccetto le emozioni .	0
57	Uso la plastica , e più specificamente il vinile .	1
1964	Amo gli alberi , ed anche le betulle .	0
3322	Non si fida del tatto , preferisce le dicerie .	1
4329	Amo le meduse , eccetto i criceti .	0
396	Amo gli anelli , e più specificamente le borsette .	0
2842	Non amo le querce , preferisco i cespugli .	1
5420	Si fida dei sensi , ma non il tatto .	1
5580	Ho incontrato gli scienziati , ma non i guardiani .	1
4334	Posso capire le emozioni più della saggezza .	1
3442	Non amo le scuole , preferisco gli impiegati .	1
1545	Si fida delle dicerie , un tipo interessante della vista .	0
969	Amo le moto , un tipo interessante di nave .	0
1116	Uso il nylon , un tipo interessante di plastica .	1
649	Ho incontrato i professori , e più specificamente i lavoratori .	0
5214	Adoro i prodotti del mare , ma non il tacchino .	1
5043	Apprezzo i guardaroba , ma non la carta da parati .	1
3072	Non amo il pesce , preferisco il prosciutto .	1
3604	Amo le anatre più dei maiali .	1
3669	Amo i treni più delle Kawasakis .	1
4693	Ho incontrato i biologi , eccetto gli scienziati .	0
5633	Amo i bobtail , e più specificamente i gatti .	0
5045	Apprezzo i guardaroba , ma non il parquet .	1
4887	Amo i gioielli , ma non i pantaloni .	1
1111	Uso il poliestere , un tipo interessante di cuoio .	0
4798	Amo i gatti , ma non le anatre .	1
2538	Amo i romanzi , ed anche il cinema .	1
5710	Amo le navi , e più specificamente le Harley-Davidson .	0
4337	Amo i criceti , eccetto le balene .	0
565	Amo i sussidiari , e più specificamente i cartoni animati .	0
53	Amo gli orecchini , eccetto i pantaloni .	0
4323	Si fida dei notiziari più che del gusto .	1
4985	Uso il nylon , ma non il cuoio .	1
1600	Posso capire la gioia , un tipo interessante di calcolo .	0
392	Amo gli occhiali , e più specificamente gli orecchini .	0
2744	Non amo le Harley-Davidson , preferisco le navi .	1
1901	Amo le Kawasakis , ed anche gli aeroplani .	1
5508	Amo i romanzi , ma non i libri .	0
4810	Amo gli uccelli , ma non i merli .	1
5588	Ho incontrato i genetisti , ma non i camerieri .	1
2681	Non amo i bulldog , preferisco i gatti .	1
2111	Apprezzo il Chianti , ed anche la birra .	1
3090	Non amo le carote , preferisco il bacon .	1
566	Amo i cartoni animati , e più specificamente i sussidiari .	0
4924	Adoro gli arbusti , ma non le querce .	1
2590	Amo le fabbriche , ed anche i professori .	1
1227	Apprezzo il vino , un tipo interessante di Primitivo .	0
4897	Amo i gioielli , ma non le calze .	1
4876	Amo le camicie , ma non gli occhiali .	1
5693	Amo i merli , e più specificamente i maiali .	0
1343	Adoro le mele , un tipo interessante di lardo .	0
1366	Adoro i prodotti del mare , un tipo interessante di granchio .	0
1863	Amo le moto , ed anche le navi .	1
2464	Posso capire le emozioni , ed anche la gioia .	0
4048	Amo gli orecchini , eccetto le borsette .	0
3629	Amo le navi più delle Harley-Davidson .	1
84	Apprezzo i mobili , e più specificamente la carta da parati .	0
2191	Amo il maiale , ed anche il prosciutto .	0
2521	Adoro le carote , eccetto il bacon .	0
5563	Amo i lavoratori , ma non i professori .	1
640	Ho incontrato i lavoratori , e più specificamente i guardiani .	1
3871	Apprezzo il parquet più dei letti .	1
4542	Si fida del tatto , eccetto che delle congetture .	0
183	Apprezzo il rock , e più specificamente i giochi da tavolo .	0
4839	Amo gli aeroplani , ma non le Harley-Davidson .	1
4166	Amo gli animali domestici , eccetto le meduse .	0
5645	Amo i bulldog , e più specificamente i cani .	0
2800	Non amo le camicie , preferisco gli orecchini .	1
4312	Si fida del tatto più che delle ricostruzioni .	1
5538	Amo gli uffici , ma non gli impiegati .	1
4293	Si fida delle dicerie più che dell' udito .	1
3124	Non amo il manzo , preferisco i granchi .	1
5803	Amo i gioielli , e più specificamente le gonne .	0
1982	Amo l' erba , ed anche i pini .	1
2342	Amo le scarpe , ed anche le collane .	1
3165	Non amo i film , preferisco i videogiochi .	1
251	Adoro il bacon , e più specificamente il pesce .	0
3168	Non amo i western , preferisco i film .	0
2298	Amo le commedie , ed anche i film .	0
2033	Uso il PVC , ed anche il cuoio .	1
3691	Amo i gioielli più dei pantaloni .	1
3825	Apprezzo le posate più delle sedie .	1
5096	Apprezzo l' acqua , ma non il Primitivo .	1
828	Apprezzo il vino , eccetto la coca cola .	0
2224	Adoro il maiale , eccetto le carote .	0
3447	Non amo i camerieri , preferisco le fabbriche .	1
2212	Amo il pesce , ed anche il lardo .	1
627	Ho incontrato i camerieri , e più specificamente i lavoratori .	0
4140	Amo i saggi più delle commedie .	1
915	Amo i bassotti , un tipo interessante di coniglio .	0
2584	Amo i guardiani , ed anche le scuole .	1
3342	Non si fida delle congetture , preferisce il gusto .	1
5772	Amo i pantaloni , e più specificamente gli animali domestici .	0
4859	Amo le Kawasakis , ma non le navi .	1
1391	Adoro il caviale , un tipo interessante di vitello .	0
1361	Apprezzo gli sport , eccetto la techno .	0
5373	Amo i conigli , ma non le meduse .	1
2247	Amo i granchi , ed anche il manzo .	1
369	Amo gli occhiali , e più specificamente i braccialetti .	0
4860	Amo le navi , ma non le Kawasakis .	1
1989	Amo i pini , ed anche gli arbusti .	1
2122	Apprezzo la birra , ed anche il Primitivo .	1
801	Apprezzo i guardaroba , eccetto i mobili .	0
1022	Amo gli orecchini , un tipo interessante di camicia .	0
2731	Non amo i maiali , preferisco i merli .	1
4738	Amo i bobtail , eccetto i conigli .	0
1253	Apprezzo il jazz , un tipo interessante di musica .	1
5028	Apprezzo i tavoli , ma non i mobili .	0
3363	Non ama la paura , preferisce la stupidità .	1
1823	Amo gli uccelli , ed anche i criceti .	1
5770	Amo i vestiti , eccetto le camicie .	1
5833	Amo le betulle , e più specificamente i cespugli .	0
5556	Amo i guardiani , ma non le scuole .	1
2150	Apprezzo la musica , ed anche la techno .	0
1894	Amo le navi , ed anche le Kawasakis .	1
4724	Ho incontrato i portieri , eccetto gli astronomi .	0
1996	Uso il poliestere , ed anche il cotone .	1
2921	Non amo il cuoio , preferisco il PVC .	1
2120	Apprezzo la sprite , ed anche il Primitivo .	1
3588	Amo gli uccelli più dei pappagalli .	0
1421	Amo i giochi da tavolo , un tipo interessante di western .	0
3100	Non amo le carote , preferisco il lardo .	1
4984	Uso il vetro , ma non il nylon .	1
3335	Non si fida del gusto , preferisce i sensi .	0
3858	Apprezzo i guardaroba più della carta da parati .	1
613	Ho incontrato i lavoratori , e più specificamente le fabbriche .	0
1707	Amo i lavoratori , un tipo interessante di guardiano .	0
1988	Amo i cespugli , ed anche i pini .	1
4562	Posso capire le emozioni , eccetto la stupidità .	0
2153	Apprezzo la techno , ed anche il cibo .	1
5031	Apprezzo i dipinti , ma non i tavoli .	1
3215	Non amo i gioielli , preferisco le scarpe .	1
2878	Non amo il poliestere , preferisco il legno .	1
3258	Non amo i gatti , preferisco le balene .	1
5485	Amo i libri , ma non i sussidiari .	1
3117	Non amo i granchi , preferisco i prodotti del mare .	0
2163	Apprezzo il blues , ed anche il cibo .	1
3941	Apprezzo il rock più dei giochi da tavolo .	1
5460	Posso capire i calcoli , ma non la paura .	1
4715	Ho incontrato gli astronomi , eccetto gli impiegati .	0
4365	Posso capire i calcoli più dell' amore .	1
1393	Apprezzo il cibo , eccetto la techno .	0
1510	Amo le balene , un tipo interessante di gatto .	0
2763	Non amo le biciclette , preferisco le Suzuki .	1
3784	Uso la plastica più del vetro .	1
3888	Apprezzo lo Chardonnay più del vino .	0
4210	Amo gli anelli più degli occhiali .	1
1286	Apprezzo il blues , un tipo interessante di collana .	0
1904	Amo gli animali domestici , ed anche le camicie .	1
3945	Apprezzo il cibo più del rock .	1
2614	Ho incontrato gli impiegati , ed anche i genetisti .	1
3488	Non amo i biologi , preferisco i portieri .	1
4478	Amo i genetisti più degli impiegati .	1
2202	Amo il bacon , ed anche il maiale .	0
3076	Non amo i broccoli , preferisco il prosciutto .	1
2363	Amo gli anelli , ed anche le scarpe .	1
2628	Ho incontrato i camerieri , ed anche gli astronomi .	1
5421	Si fida del tatto , ma non i notiziari .	1
3853	Apprezzo le posate più dei guardaroba .	1
4685	Amo i ristoranti , eccetto i professori .	0
961	Amo i cani , un tipo interessante di passero .	0
3393	Non amo i libri , preferisco la musica .	1
705	Adoro gli abeti , eccetto gli animali .	0
5530	Amo i lavoratori , ma non le fabbriche .	1
5321	Amo le borsette , ma non gli orecchini .	1
5203	Amo le biciclette , eccetto gli enduro .	0
5718	Amo i treni , e più specificamente le Harley-Davidson .	0
1299	Adoro il pesce , un tipo interessante di prosciutto cotto .	0
3475	Non amo i professori , preferisco gli uffici .	1
1704	Amo i guardiani , un tipo interessante di fabbrica .	0
3328	Adoro il tacchino , eccetto i granchi .	0
5404	Si fida della vista , ma non le congetture .	1
2816	Non amo le calze , preferisco i vestiti .	0
5357	Amo i cani , ma non gli animali domestici .	0
3763	Amo i pini più dell' erba .	1
5565	Amo i ristoranti , ma non i professori .	1
4991	Uso la plastica , ma non il vinile .	1
589	Adoro l' erba , eccetto le betulle .	0
2733	Non amo i cani , preferisco i merli .	1
444	Amo gli animali domestici , e più specificamente i criceti .	1
1605	Posso capire la saggezza , un tipo interessante di paura .	0
3208	Non amo i gioielli , preferisco le sciarpe .	1
2204	Amo il bacon , ed anche i broccoli .	1
3578	Amo i cani più dei bassotti .	0
63	Uso il cuoio , e più specificamente il vinile .	0
4297	Si fida dei notiziari più che dell' udito .	1
3096	Non amo i broccoli , preferisco il lardo .	1
3510	Adoro i prodotti del mare , eccetto le ostriche .	1
1204	Apprezzo lo Chardonnay , un tipo interessante di coca cola .	0
3263	Non amo i cani , preferisco gli animali domestici .	0
3185	Non amo le commedie , preferisco i giochi da tavolo .	1
5801	Amo i vestiti , e più specificamente le gonne .	1
4526	Si fida dell' udito , eccetto che dei sensi .	0
2376	Amo gli animali domestici , ed anche le meduse .	1
471	Adoro gli alberi , eccetto le querce .	1
4602	Amo i sussidiari , eccetto i libri .	0
579	Amo i saggi , e più specificamente i dipinti .	0
4168	Amo le borsette più dei braccialetti .	1
1807	Amo i gatti , ed anche i bassotti .	1
106	Apprezzo i guardaroba , e più specificamente il parquet .	0
4121	Amo i giochi da tavolo più dei thriller .	1
3522	Non amo i fisici , preferisco i guardiani .	1
2231	Amo il vitello , ed anche il salmone .	1
2626	Ho incontrato gli scienziati , ed anche gli astronomi .	0
4909	Amo gli occhiali , ma non le gonne .	1
1590	Posso capire la saggezza , un tipo interessante di gioia .	0
833	Apprezzo il Merlot , eccetto la sprite .	0
5599	Ho incontrato gli astronomi , ma non i camerieri .	1
4491	Amo gli scienziati più degli astronomi .	0
72	Uso il PVC , e più specificamente il cuoio .	0
2260	Amo il pollo , ed anche il caviale .	1
3770	Amo i cespugli più dei pini .	1
5020	Apprezzo la carta da parati , ma non le sedie .	1
4266	Amo i criceti più delle balene .	1
3302	Non si fida della vista , preferisce i notiziari .	1
902	Amo i criceti , un tipo interessante di bulldog .	0
889	Amo i bobtail , un tipo interessante di cane .	1
1717	Amo i lavoratori , un tipo interessante di professore .	0
980	Amo le navi , un tipo interessante di Suzuki .	0
4674	Amo i guardiani , eccetto i ristoranti .	0
4394	Amo i saggi più del cinema .	1
5219	Adoro il pollo , ma non i granchi .	1
3926	Amo i documentari , eccetto i saggi .	0
1069	Adoro gli alberi , un tipo interessante di arbusto .	0
4194	Amo gli orecchini più delle borsette .	1
4658	Amo i lavoratori , eccetto gli uffici .	0
1631	Posso capire la logica , un tipo interessante di tristezza .	0
578	Amo i cartoni animati , e più specificamente i saggi .	0
4144	Amo i sussidiari più delle commedie .	1
3546	Amo i pappagalli più degli husky .	1
4621	Amo i saggi , eccetto i cartoni animati .	0
1766	Ho incontrato i fisici , un tipo interessante di portiere .	0
1171	Apprezzo le posate , un tipo interessante di guardaroba .	0
942	Amo i merli , un tipo interessante di gatto .	0
452	Amo i bassotti , eccetto i criceti .	0
3525	Non amo i portieri , preferisco i fisici .	1
871	Amo gli husky , eccetto i gatti .	0
2814	Non amo le calze , preferisco gli animali domestici .	1
4284	Si fida dei notiziari più che della vista .	1
4642	Amo i cartoni animati , eccetto i manuali .	0
1991	Uso il poliestere , ed anche il legno .	1
5595	Ho incontrato gli astronomi , ma non gli impiegati .	1
3846	Apprezzo i tavoli più della carta da parati .	1
130	Apprezzo il vino , e più specificamente la sprite .	0
1092	Adoro i pini , un tipo interessante di albero .	1
3352	Non ama la gioia , preferisce la logica .	1
11	Amo gli arbusti , e più specificamente gli abeti .	0
404	Amo gli anelli , e più specificamente le scarpe .	0
766	Uso il cuoio , eccetto il PVC .	0
2910	Non amo il vinile , preferisco il cuoio .	1
433	Amo i conigli , e più specificamente gli animali domestici .	0
4112	Amo i thriller più dei saggi .	1
4111	Amo le scarpe , eccetto gli anelli .	0
4127	Amo i saggi più dei western .	1
2956	Non amo i letti , preferisco le posate .	1
5070	Apprezzo il vino , ma non la birra .	1
2533	Amo i passeri , eccetto i gatti .	0
862	Apprezzo la coca cola , eccetto il Primitivo .	0
3513	Non amo gli astronomi , preferisco i portieri .	1
2523	Amo i saggi , ed anche la musica .	1
1683	Amo i lavoratori , un tipo interessante di impiegato .	0
1528	Amo i conigli , un tipo interessante di meduse .	0
29	Uso la plastica , e più specificamente il poliestere .	1
4147	Amo i giochi da tavolo più delle commedie .	1
5531	Amo gli impiegati , ma non i ristoranti .	1
3755	Amo i giochi da tavolo , eccetto i thriller .	0
3683	Amo le camicie più degli orecchini .	1
2309	Amo i documentari , ed anche i film .	0
194	Apprezzo il jazz , e più specificamente gli sport .	0
2066	Apprezzo la carta da parati , ed anche i guardaroba .	1
1181	Apprezzo le posate , un tipo interessante di letto .	0
2080	Apprezzo la coca cola , ed anche il Merlot .	1
5104	Amo le Suzuki , eccetto le biciclette .	0
776	Apprezzo le sedie , eccetto la carta da parati .	0
1840	Amo i gatti , ed anche i merli .	1
3451	Non amo i camerieri , preferisco i ristoranti .	1
3246	Non amo le scarpe , preferisco gli anelli .	1
1599	Posso capire le emozioni , un tipo interessante di logica .	0
158	Amo le calze , eccetto gli occhiali .	0
5362	Amo i cani , ma non le meduse .	1
224	Apprezzo il cibo , e più specificamente il blues .	0
2955	Non amo il parquet , preferisco i guardaroba .	1
5817	Amo gli alberi , e più specificamente l' erba .	0
1000	Amo le navi , un tipo interessante di Kawasaki .	0
